index,id,drive_time,replication,scenario
110821,Truck115207,676,1,8
110822,Truck115201,708,1,8
110823,Truck115205,689,1,8
110824,Truck115202,706,1,8
110825,Truck115200,720,1,8
110826,Truck115204,713,1,8
110827,Truck115211,710,1,8
110828,Truck115203,755,1,8
110829,Truck115212,728,1,8
110830,Truck115208,750,1,8
110831,Truck115206,761,1,8
110832,Truck115210,765,1,8
110833,Truck115209,772,1,8
110834,Truck115213,756,1,8
110835,Truck115216,756,1,8
110836,Truck115218,754,1,8
110837,Truck115220,748,1,8
110838,Truck115217,765,1,8
110839,Truck115224,731,1,8
110840,Truck115215,780,1,8
110841,Truck115219,760,1,8
110842,Truck115232,705,1,8
110843,Truck115222,756,1,8
110844,Truck115234,699,1,8
110845,Truck115214,801,1,8
110846,Truck115228,736,1,8
110847,Truck115230,731,1,8
110848,Truck115237,701,1,8
110849,Truck115223,773,1,8
110850,Truck115233,726,1,8
110851,Truck115221,790,1,8
110852,Truck115225,770,1,8
110853,Truck115235,721,1,8
110854,Truck115226,775,1,8
110855,Truck115241,709,1,8
110856,Truck115227,783,1,8
110857,Truck115231,766,1,8
110858,Truck115243,711,1,8
110859,Truck115236,756,1,8
110860,Truck115238,746,1,8
110861,Truck115229,792,1,8
110862,Truck115247,706,1,8
110863,Truck115257,664,1,8
110864,Truck115244,739,1,8
110865,Truck115262,653,1,8
110866,Truck115248,724,1,8
110867,Truck115255,692,1,8
110868,Truck115239,785,1,8
110869,Truck115240,789,1,8
110870,Truck115246,763,1,8
110871,Truck115250,743,1,8
110872,Truck115249,754,1,8
110873,Truck115252,739,1,8
110874,Truck115256,735,1,8
110875,Truck115253,754,1,8
110876,Truck115260,719,1,8
110877,Truck115254,750,1,8
110878,Truck115242,812,1,8
110879,Truck115251,767,1,8
110880,Truck115264,702,1,8
110881,Truck115245,806,1,8
110882,Truck115259,736,1,8
110883,Truck115265,711,1,8
110884,Truck115263,735,1,8
110885,Truck115275,680,1,8
110886,Truck115268,723,1,8
110887,Truck115269,719,1,8
110888,Truck115267,730,1,8
110889,Truck115258,778,1,8
110890,Truck115272,728,1,8
110891,Truck115291,654,1,8
110892,Truck115261,805,1,8
110893,Truck115271,764,1,8
110894,Truck115266,797,1,8
110895,Truck115274,757,1,8
110896,Truck115278,745,1,8
110897,Truck115287,713,1,8
110898,Truck115279,759,1,8
110899,Truck115273,791,1,8
110900,Truck115283,741,1,8
110901,Truck115270,807,1,8
110902,Truck115281,752,1,8
110903,Truck115280,768,1,8
110904,Truck115296,688,1,8
110905,Truck115282,760,1,8
110906,Truck115293,705,1,8
110907,Truck115285,746,1,8
110908,Truck115298,692,1,8
110909,Truck115297,698,1,8
110910,Truck115290,734,1,8
110911,Truck115306,654,1,8
110912,Truck115288,745,1,8
110913,Truck115277,816,1,8
110914,Truck115300,701,1,8
110915,Truck115286,776,1,8
110916,Truck115292,746,1,8
110917,Truck115276,832,1,8
110918,Truck115294,746,1,8
110919,Truck115289,778,1,8
110920,Truck115299,735,1,8
110921,Truck115302,725,1,8
110922,Truck115312,691,1,8
110923,Truck115327,622,1,8
110924,Truck115321,653,1,8
110925,Truck115309,717,1,8
