index,id,drive_time,replication,scenario
0,Truck3,62,1,0
0,Truck30,62,1,0
0,Truck25,71,1,0
0,Truck21,72,1,0
0,Truck35,72,1,0
0,Truck56,72,1,0
0,Truck74,71,1,0
0,Truck93,62,1,0
0,Truck88,71,1,0
0,Truck100,62,1,0
0,Truck121,62,1,0
0,Truck119,72,1,0
0,Truck135,62,1,0
0,Truck143,62,1,0
0,Truck2,174,1,0
0,Truck5,174,1,0
0,Truck147,72,1,0
0,Truck19,174,1,0
0,Truck168,72,1,0
0,Truck191,62,1,0
0,Truck37,174,1,0
0,Truck199,62,1,0
0,Truck58,163,1,0
0,Truck193,71,1,0
0,Truck189,72,1,0
0,Truck4,210,1,0
0,Truck16,210,1,0
0,Truck18,210,1,0
0,Truck210,72,1,0
0,Truck7,221,1,0
0,Truck89,174,1,0
0,Truck39,210,1,0
0,Truck12,232,1,0
0,Truck231,72,1,0
0,Truck105,164,1,0
0,Truck44,210,1,0
0,Truck238,72,1,0
0,Truck24,232,1,0
0,Truck107,174,1,0
0,Truck67,210,1,0
0,Truck263,71,1,0
0,Truck38,232,1,0
0,Truck270,71,1,0
0,Truck45,232,1,0
0,Truck79,210,1,0
0,Truck289,62,1,0
0,Truck290,62,1,0
0,Truck142,174,1,0
0,Truck80,220,1,0
0,Truck0,276,1,0
0,Truck66,232,1,0
0,Truck298,71,1,0
0,Truck310,62,1,0
0,Truck311,62,1,0
0,Truck159,174,1,0
0,Truck94,220,1,0
0,Truck317,62,1,0
0,Truck177,163,1,0
0,Truck27,275,1,0
0,Truck324,62,1,0
0,Truck22,279,1,0
0,Truck182,164,1,0
0,Truck9,290,1,0
0,Truck123,210,1,0
0,Truck28,276,1,0
0,Truck46,268,1,0
0,Truck112,221,1,0
0,Truck52,268,1,0
0,Truck196,164,1,0
0,Truck333,71,1,0
0,Truck59,268,1,0
0,Truck43,279,1,0
0,Truck194,174,1,0
0,Truck29,290,1,0
0,Truck129,220,1,0
0,Truck144,210,1,0
0,Truck198,174,1,0
0,Truck32,295,1,0
0,Truck151,210,1,0
0,Truck133,221,1,0
0,Truck343,72,1,0
0,Truck219,163,1,0
0,Truck61,279,1,0
0,Truck217,164,1,0
