index,id,drive_time,replication,scenario
0,Truck7,72,1,0
0,Truck58,62,1,0
0,Truck59,62,1,0
0,Truck49,72,1,0
0,Truck67,71,1,0
0,Truck77,72,1,0
0,Truck136,62,1,0
0,Truck126,72,1,0
0,Truck133,72,1,0
0,Truck149,62,1,0
0,Truck2,174,1,0
0,Truck164,62,1,0
0,Truck158,71,1,0
0,Truck154,72,1,0
0,Truck171,62,1,0
0,Truck30,163,1,0
0,Truck16,174,1,0
0,Truck178,62,1,0
0,Truck37,163,1,0
0,Truck23,174,1,0
0,Truck51,163,1,0
0,Truck186,71,1,0
0,Truck198,62,1,0
0,Truck63,164,1,0
0,Truck196,72,1,0
0,Truck213,62,1,0
0,Truck70,164,1,0
0,Truck0,221,1,0
0,Truck214,71,1,0
0,Truck79,174,1,0
0,Truck228,71,1,0
0,Truck241,62,1,0
0,Truck24,220,1,0
0,Truck231,72,1,0
0,Truck93,174,1,0
0,Truck46,210,1,0
0,Truck254,62,1,0
0,Truck103,174,1,0
0,Truck60,210,1,0
0,Truck42,221,1,0
0,Truck117,174,1,0
0,Truck65,210,1,0
0,Truck124,174,1,0
0,Truck56,221,1,0
0,Truck270,71,1,0
0,Truck47,232,1,0
0,Truck128,174,1,0
0,Truck3,268,1,0
0,Truck4,268,1,0
0,Truck280,72,1,0
0,Truck297,62,1,0
0,Truck142,174,1,0
0,Truck80,220,1,0
0,Truck68,232,1,0
0,Truck304,62,1,0
0,Truck5,279,1,0
0,Truck161,164,1,0
0,Truck100,210,1,0
0,Truck102,210,1,0
0,Truck298,71,1,0
0,Truck73,232,1,0
0,Truck12,279,1,0
0,Truck107,210,1,0
0,Truck14,276,1,0
0,Truck301,72,1,0
0,Truck318,62,1,0
0,Truck31,268,1,0
0,Truck27,275,1,0
0,Truck101,220,1,0
0,Truck38,268,1,0
0,Truck39,268,1,0
0,Truck173,174,1,0
0,Truck9,290,1,0
0,Truck105,221,1,0
0,Truck94,232,1,0
0,Truck45,268,1,0
0,Truck191,163,1,0
0,Truck326,71,1,0
0,Truck322,72,1,0
0,Truck52,268,1,0
0,Truck36,279,1,0
0,Truck18,295,1,0
0,Truck43,279,1,0
0,Truck29,290,1,0
0,Truck336,72,1,0
0,Truck360,62,1,0
0,Truck74,268,1,0
0,Truck217,164,1,0
0,Truck41,295,1,0
0,Truck44,290,1,0
0,Truck69,275,1,0
0,Truck81,268,1,0
0,Truck212,174,1,0
0,Truck224,164,1,0
0,Truck48,295,1,0
0,Truck138,232,1,0
0,Truck374,62,1,0
0,Truck157,220,1,0
0,Truck381,62,1,0
0,Truck95,268,1,0
0,Truck240,163,1,0
0,Truck226,174,1,0
0,Truck84,276,1,0
0,Truck375,71,1,0
0,Truck387,62,1,0
0,Truck72,290,1,0
0,Truck168,221,1,0
0,Truck76,295,1,0
0,Truck104,275,1,0
0,Truck98,276,1,0
0,Truck389,71,1,0
0,Truck385,72,1,0
0,Truck86,290,1,0
0,Truck182,221,1,0
0,Truck6,352,1,0
0,Truck8,347,1,0
0,Truck33,332,1,0
0,Truck408,62,1,0
0,Truck28,333,1,0
0,Truck122,268,1,0
0,Truck266,164,1,0
0,Truck88,295,1,0
0,Truck92,290,1,0
0,Truck17,347,1,0
0,Truck40,332,1,0
0,Truck180,232,1,0
0,Truck399,72,1,0
0,Truck416,62,1,0
0,Truck35,333,1,0
0,Truck275,163,1,0
0,Truck20,352,1,0
0,Truck185,232,1,0
0,Truck187,232,1,0
0,Truck423,62,1,0
0,Truck132,275,1,0
0,Truck54,332,1,0
0,Truck192,232,1,0
0,Truck194,232,1,0
0,Truck278,174,1,0
0,Truck139,275,1,0
0,Truck34,352,1,0
0,Truck420,72,1,0
0,Truck282,174,1,0
0,Truck116,295,1,0
0,Truck121,290,1,0
0,Truck206,232,1,0
0,Truck443,62,1,0
0,Truck444,62,1,0
0,Truck141,279,1,0
0,Truck145,279,1,0
0,Truck289,174,1,0
0,Truck123,295,1,0
0,Truck147,276,1,0
0,Truck438,71,1,0
0,Truck50,347,1,0
0,Truck75,332,1,0
0,Truck296,174,1,0
0,Truck11,380,1,0
0,Truck135,290,1,0
0,Truck234,220,1,0
0,Truck57,347,1,0
0,Truck441,72,1,0
0,Truck303,174,1,0
0,Truck19,380,1,0
0,Truck137,295,1,0
0,Truck324,163,1,0
0,Truck166,279,1,0
0,Truck25,380,1,0
0,Truck26,380,1,0
0,Truck144,295,1,0
0,Truck245,221,1,0
0,Truck331,163,1,0
0,Truck156,290,1,0
0,Truck462,72,1,0
0,Truck162,290,1,0
0,Truck163,290,1,0
0,Truck188,275,1,0
0,Truck277,210,1,0
0,Truck199,268,1,0
0,Truck165,295,1,0
0,Truck167,295,1,0
0,Truck195,275,1,0
0,Truck269,220,1,0
0,Truck255,232,1,0
0,Truck257,232,1,0
0,Truck476,72,1,0
0,Truck10,409,1,0
0,Truck13,409,1,0
0,Truck190,279,1,0
0,Truck53,380,1,0
0,Truck177,290,1,0
0,Truck262,232,1,0
0,Truck483,72,1,0
0,Truck201,279,1,0
0,Truck179,295,1,0
0,Truck183,290,1,0
0,Truck106,347,1,0
0,Truck108,347,1,0
0,Truck131,332,1,0
0,Truck221,268,1,0
0,Truck366,163,1,0
0,Truck113,347,1,0
0,Truck115,347,1,0
0,Truck514,62,1,0
0,Truck373,163,1,0
0,Truck294,221,1,0
0,Truck114,352,1,0
0,Truck285,232,1,0
0,Truck521,62,1,0
0,Truck140,333,1,0
0,Truck369,174,1,0
0,Truck202,295,1,0
0,Truck205,290,1,0
0,Truck317,210,1,0
0,Truck125,352,1,0
0,Truck127,347,1,0
0,Truck290,232,1,0
0,Truck242,268,1,0
0,Truck89,380,1,0
0,Truck248,268,1,0
0,Truck55,409,1,0
0,Truck236,279,1,0
0,Truck380,174,1,0
0,Truck96,380,1,0
0,Truck219,290,1,0
0,Truck315,221,1,0
0,Truck62,409,1,0
0,Truck239,279,1,0
0,Truck223,295,1,0
0,Truck338,210,1,0
0,Truck311,232,1,0
0,Truck549,62,1,0
0,Truck66,409,1,0
0,Truck109,380,1,0
0,Truck110,380,1,0
0,Truck233,290,1,0
0,Truck155,347,1,0
0,Truck175,333,1,0
0,Truck415,163,1,0
0,Truck237,295,1,0
0,Truck259,276,1,0
0,Truck562,62,1,0
0,Truck22,448,1,0
0,Truck21,449,1,0
0,Truck244,295,1,0
0,Truck359,210,1,0
0,Truck343,221,1,0
0,Truck557,71,1,0
0,Truck334,232,1,0
0,Truck87,409,1,0
0,Truck90,409,1,0
0,Truck249,295,1,0
0,Truck273,276,1,0
0,Truck350,221,1,0
0,Truck564,71,1,0
0,Truck170,352,1,0
0,Truck174,352,1,0
0,Truck341,232,1,0
0,Truck576,62,1,0
0,Truck571,71,1,0
0,Truck567,72,1,0
0,Truck203,333,1,0
0,Truck429,174,1,0
0,Truck267,290,1,0
0,Truck268,290,1,0
0,Truck578,71,1,0
0,Truck184,352,1,0
0,Truck215,332,1,0
0,Truck111,409,1,0
0,Truck151,380,1,0
0,Truck455,164,1,0
0,Truck159,380,1,0
0,Truck588,72,1,0
0,Truck388,220,1,0
0,Truck209,352,1,0
0,Truck595,72,1,0
0,Truck71,448,1,0
0,Truck325,268,1,0
0,Truck471,163,1,0
0,Truck129,409,1,0
0,Truck291,295,1,0
0,Truck295,290,1,0
0,Truck410,210,1,0
0,Truck216,352,1,0
0,Truck602,72,1,0
0,Truck618,62,1,0
0,Truck332,268,1,0
0,Truck227,347,1,0
0,Truck85,448,1,0
0,Truck339,268,1,0
0,Truck143,409,1,0
0,Truck146,409,1,0
0,Truck474,174,1,0
0,Truck307,295,1,0
0,Truck422,210,1,0
0,Truck424,210,1,0
0,Truck329,276,1,0
0,Truck620,71,1,0
0,Truck395,232,1,0
0,Truck397,232,1,0
0,Truck632,62,1,0
0,Truck252,333,1,0
0,Truck492,163,1,0
0,Truck91,449,1,0
0,Truck150,409,1,0
0,Truck32,495,1,0
0,Truck193,380,1,0
0,Truck312,295,1,0
0,Truck316,290,1,0
0,Truck431,210,1,0
0,Truck413,221,1,0
0,Truck264,332,1,0
0,Truck99,448,1,0
0,Truck485,174,1,0
0,Truck200,380,1,0
0,Truck323,290,1,0
0,Truck630,72,1,0
0,Truck207,380,1,0
0,Truck208,380,1,0
0,Truck247,352,1,0
0,Truck653,62,1,0
0,Truck112,449,1,0
0,Truck499,174,1,0
0,Truck357,276,1,0
0,Truck434,221,1,0
0,Truck260,347,1,0
0,Truck119,449,1,0
0,Truck181,409,1,0
0,Truck362,279,1,0
0,Truck222,380,1,0
0,Truck457,210,1,0
0,Truck261,352,1,0
0,Truck265,352,1,0
0,Truck292,332,1,0
0,Truck287,333,1,0
0,Truck365,279,1,0
0,Truck64,495,1,0
0,Truck229,380,1,0
0,Truck347,295,1,0
0,Truck464,210,1,0
0,Truck276,347,1,0
0,Truck674,62,1,0
0,Truck134,448,1,0
0,Truck534,163,1,0
0,Truck235,380,1,0
0,Truck306,332,1,0
0,Truck665,72,1,0
0,Truck361,295,1,0
0,Truck689,62,1,0
0,Truck148,448,1,0
0,Truck403,268,1,0
0,Truck546,164,1,0
0,Truck250,380,1,0
0,Truck370,295,1,0
0,Truck487,210,1,0
0,Truck469,221,1,0
0,Truck460,232,1,0
0,Truck409,268,1,0
0,Truck479,220,1,0
0,Truck61,521,1,0
0,Truck300,352,1,0
0,Truck327,332,1,0
0,Truck220,409,1,0
0,Truck551,174,1,0
0,Truck560,164,1,0
0,Truck263,380,1,0
0,Truck382,295,1,0
0,Truck486,220,1,0
0,Truck501,210,1,0
0,Truck472,232,1,0
0,Truck569,163,1,0
0,Truck271,380,1,0
0,Truck391,295,1,0
0,Truck393,290,1,0
0,Truck394,290,1,0
0,Truck506,210,1,0
0,Truck310,352,1,0
0,Truck481,232,1,0
0,Truck430,268,1,0
0,Truck418,279,1,0
0,Truck398,295,1,0
0,Truck513,210,1,0
0,Truck515,210,1,0
0,Truck82,521,1,0
0,Truck83,521,1,0
0,Truck348,332,1,0
0,Truck724,62,1,0
0,Truck437,268,1,0
0,Truck284,380,1,0
0,Truck507,220,1,0
0,Truck189,449,1,0
0,Truck130,495,1,0
0,Truck527,210,1,0
0,Truck335,352,1,0
0,Truck502,232,1,0
0,Truck197,448,1,0
0,Truck258,409,1,0
0,Truck439,279,1,0
0,Truck518,221,1,0
0,Truck593,174,1,0
0,Truck428,290,1,0
0,Truck525,221,1,0
0,Truck739,71,1,0
0,Truck345,352,1,0
0,Truck465,268,1,0
0,Truck611,163,1,0
0,Truck210,449,1,0
0,Truck272,409,1,0
0,Truck449,279,1,0
0,Truck453,279,1,0
0,Truck435,290,1,0
0,Truck436,290,1,0
0,Truck535,220,1,0
0,Truck548,210,1,0
0,Truck550,210,1,0
0,Truck118,521,1,0
0,Truck352,352,1,0
0,Truck218,448,1,0
0,Truck378,333,1,0
0,Truck279,409,1,0
0,Truck456,279,1,0
0,Truck367,347,1,0
0,Truck283,409,1,0
0,Truck286,409,1,0
0,Truck623,164,1,0
0,Truck450,290,1,0
0,Truck232,448,1,0
0,Truck392,333,1,0
0,Truck293,409,1,0
0,Truck172,495,1,0
0,Truck377,352,1,0
0,Truck542,232,1,0
0,Truck780,62,1,0
0,Truck494,268,1,0
0,Truck238,449,1,0
0,Truck625,174,1,0
0,Truck176,495,1,0
0,Truck340,380,1,0
0,Truck459,295,1,0
0,Truck461,295,1,0
0,Truck463,290,1,0
0,Truck786,62,1,0
0,Truck246,448,1,0
0,Truck406,333,1,0
0,Truck484,279,1,0
0,Truck644,164,1,0
0,Truck583,210,1,0
0,Truck152,521,1,0
0,Truck153,521,1,0
0,Truck490,276,1,0
0,Truck781,71,1,0
0,Truck793,62,1,0
0,Truck508,268,1,0
0,Truck495,279,1,0
0,Truck354,380,1,0
0,Truck473,295,1,0
0,Truck477,290,1,0
0,Truck478,290,1,0
0,Truck503,275,1,0
0,Truck160,521,1,0
0,Truck321,409,1,0
0,Truck584,220,1,0
0,Truck597,210,1,0
0,Truck599,210,1,0
0,Truck504,276,1,0
0,Truck1,637,1,0
0,Truck401,352,1,0
0,Truck572,232,1,0
0,Truck204,495,1,0
0,Truck368,380,1,0
0,Truck511,276,1,0
0,Truck798,72,1,0
0,Truck815,62,1,0
0,Truck274,448,1,0
0,Truck516,279,1,0
0,Truck376,380,1,0
0,Truck498,290,1,0
0,Truck15,637,1,0
0,Truck419,352,1,0
0,Truck421,347,1,0
0,Truck446,332,1,0
0,Truck536,268,1,0
0,Truck679,164,1,0
0,Truck591,232,1,0
0,Truck812,72,1,0
0,Truck448,333,1,0
0,Truck543,268,1,0
0,Truck346,409,1,0
0,Truck390,380,1,0
0,Truck512,290,1,0
0,Truck600,232,1,0
0,Truck819,72,1,0
0,Truck695,163,1,0
0,Truck353,409,1,0
0,Truck356,409,1,0
0,Truck517,295,1,0
