road	N517
km	6.904
type	Slab Culvert
lrpName	LRP006b
name	.
length	2.1
condition	A
structureNr	109896
est cost	0
roadName	Rangpur Town Old Section (Modern More-Medical More)
chainage	6.904
width	14.5
constructionYear	1999
spans	1
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.758333333333333
lon	89.24166666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109896&vRoadID=44&vSurveyYear=2004&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109896&vRoadID=44&vSurveyYear=2004&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109896&vRoadID=44&vSurveyYear=2004&vSubdivID=287
